1.3524829600778967;0.0515445813994082;0.9194417037963388;5706012;261188.73428618378;0.9760499977918028;0
4.666666666666667;0.42857142857142855;2.7070781876691623e-05;167;76.7634559672906;0.7784431137724551;1
2.142857142857143;0.4857142857142857;6.767695469172905e-05;420;181.118795026618;0.8095238095238095;2
2.0;0.5306122448979592;6.316515771228045e-05;392;180.36143571373725;0.7602040816326531;3
2.0;1.0;2.9004409153598167e-06;14;8.035533905932738;0.6428571428571429;10
13.0;0.811965811965812;1.8852865949838808e-05;117;58.48528137423857;0.5470085470085471;19
12.0;1.0;7.734509107626178e-06;46;24.242640687119284;0.5434782608695652;23
5.333333333333333;0.484375;3.093803643050471e-05;188;107.97056274847714;0.7659574468085106;25
4.0;0.34375;4.125071524067295e-05;256;121.18376618407356;0.828125;29
2.5833333333333335;0.23655913978494625;5.9942445584102875e-05;372;135.56244584051393;0.8897849462365591;42
1.4;0.15714285714285714;9.023593958897208e-05;560;148.94112549695427;0.9321428571428572;55
2.0;0.18888888888888888;7.251102288399541e-05;449;133.0416305603426;0.9309576837416481;81
1.434782608695652;0.18181818181818182;0.00012230192526433892;758;188.39087296526012;0.9221635883905013;130
1.0434782608695652;0.17753623188405798;8.894685473770104e-05;551;149.976659402887;0.9328493647912885;131
4.0;0.46875;1.0312678810168237e-05;64;37.82842712474619;0.84375;143
8.0;0.53125;5.156339405084119e-06;25;16.207106781186546;0.72;145
7.857142857142857;0.2779220779220779;6.20372084674183e-05;384;179.94112549695427;0.8776041666666666;149
1.5348837209302326;0.0711768851303735;0.00045730285098839773;2838;387.6579002700189;0.9714587737843552;152
4.0;0.453125;1.0312678810168237e-05;61;35.86396103067893;0.819672131147541;158
2.466666666666667;0.07657657657657657;0.0003577210462277107;2220;361.44469683442253;0.9675675675675676;163
1.4210526315789473;0.21442495126705652;8.266256608775477e-05;510;146.84062043356596;0.8980392156862745;165
1.5263157894736843;0.17422867513611615;8.878571913129216e-05;548;162.698484809835;0.9215328467153284;173
1.0;0.2734839476813318;0.00013551504498986698;841;218.29646455628165;0.8882282996432818;176
1.7121212121212122;0.11779297398766425;0.00480699741038967;29832;3519.813634160595;0.9498189863234111;198
1.5;0.1646090534979424;7.831190471471505e-05;485;136.14823227814082;0.931958762886598;200
1.0333333333333334;0.25053763440860216;0.0001498561139602572;930;239.81727983645297;0.8924731182795699;207
1.0;0.2644444444444444;0.00014502204576799082;900;243.57463914933368;0.8944444444444445;208
1.6176470588235294;0.07112299465240642;0.0003013235839846032;1868;280.19595949289334;0.971627408993576;214
1.3;0.23846153846153847;2.094762883315423e-05;130;53.86396103067892;0.9230769230769231;220
1.5384615384615385;0.22692307692307692;4.189525766630846e-05;259;95.04163056034261;0.9034749034749034;221
1.0344827586206897;0.27241379310344827;0.00014018797757572448;870;233.6812408671319;0.8724137931034482;222
1.0;0.26555555555555554;0.00014502204576799082;900;252.13098833543773;0.88;223
1.0;0.26555555555555554;0.00014502204576799082;900;236.9177848998413;0.8911111111111111;224
1.0;0.27;0.00014502204576799082;900;243.4030662740799;0.8855555555555555;225
1.8571428571428572;0.2967032967032967;1.4663340183207961e-05;91;47.10660171779821;0.8791208791208791;234
1.3;0.19230769230769232;2.094762883315423e-05;129;52.89949493661167;0.9302325581395349;243
2.1818181818181817;0.07533670033670034;0.0003828582008274958;2375;361.373629022557;0.9658947368421053;244
1.0344827586206897;0.2689655172413793;0.00014018797757572448;870;224.0893577750951;0.8850574712643678;245
1.0344827586206897;0.267816091954023;0.00014018797757572448;870;228.95331880577405;0.8793103448275862;246
