1,0.37222222222222223,0.00020448155405981084,900,246.81727983645297,0.8344444444444444,0
1.0344827586206897,0.26436781609195403,8.252475671559436e-05,870,217.71067811865476,0.878161,0
1.5384615384615385,0.34615384615384615,5.9072448950612024e-05,257,79.11269837220809,0.8132295719844358,1
1.5384615384615385,0.3346153846153846,5.9072448950612024e-05,251,88.31980515339464,0.8725099601593626,1
3.142857142857143,0.2987012987012987,3.4989065916900966e-05,154,74.5918830920368,0.8766233766233766,0
1.1428571428571428,1,9.248225001387234e-06,50,24.27817459305202,0.48,1
10,1,9.088069069324928e-06,38,12.035533905932738,0.3684210526315789,1
5,0.26666666666666666,4.268521899082467e-06,44,30.035533905932738,0.9090909090909091,0
1.6153846153846154,0.25274725274725274,6.202607139814263e-05,267,89.2842712474619,0.8876404494382022,1
2,0.43388429752066116,2.295516221284349e-05,232,76.79898987322332,0.7931034482758621,1
1.1428571428571428,0.25,9.248225001387234e-06,56,33.82842712474619,0.8214285714285714,0
2,0.4380165289256198,2.295516221284349e-05,242,93.24873734152916,0.8264462809917356,1
1,0.2677777777777778,8.537043798164934e-05,900,239.02438661763955,0.8777777777777778,0
5.5,0.42045454545454547,1.999375195251484e-05,88,48.86396103067892,0.7840909090909091,0
1.1428571428571428,0.25,9.248225001387234e-06,56,31.485281374238568,0.875,0
1.4473684210526316,0.6004784688995215,0.0003784519251976189,1985,506.8711037056153,0.6095717884130982,1
1.3571428571428572,0.42951127819548873,0.00017571627502635745,1064,390.7289680818844,0.8129699248120301,1
1,0.234375,1.056940000158541e-05,64,38.242640687119284,0.90625,0
1.3333333333333333,1,1.1382725064219912e-06,8,3.2071067811865475,0.625,1
1.5384615384615385,0.34615384615384615,5.9072448950612024e-05,260,89.76955262170048,0.8269230769230769,1
1.3103448275862069,0.4401088929219601,0.00018199185627729877,1102,384.2375900532359,0.7985480943738656,1
1.5,0.3333333333333333,6.679730765953822e-05,294,101.39087296526012,0.8537414965986394,1
1,0.2152777777777778,0.00021403035003210455,1296,372.80003589374985,0.9143518518518519,0
1.0769230769230769,0.3516483516483517,4.1350714265428415e-05,182,71.2842712474619,0.8626373626373627,1
2.4166666666666665,0.3994252873563218,3.3009902686237745e-05,347,141.83452377915606,0.7550432276657061,1
2.230769230769231,0.40848806366047746,3.576072791009089e-05,377,135.31980515339464,0.8355437665782494,1
1.4285714285714286,0.42063492063492064,5.975930658715454e-05,630,213.0893577750951,0.792063492063492,1
2,1,1.9919768862384846e-06,20,10.207106781186548,0.6,1
1.8461538461538463,0.48717948717948717,2.9595085166971772e-05,312,127.97665940288702,0.75,1
2.4166666666666665,0.3994252873563218,3.3009902686237745e-05,347,148.698484809835,0.7521613832853026,1
1.8,0.4740740740740741,3.8416697091742206e-05,404,173.0538238691624,0.8193069306930693,1
1.5555555555555556,0.48059964726631393,0.0002053418579780382,1134,357.9005409571382,0.7619047619047619,1
1,0.2183641975308642,0.00021403035003210455,1296,348.208152801713,0.9158950617283951,0
1.6470588235294117,0.4726890756302521,4.5151476088072315e-05,476,204.8111831820431,0.7773109243697479,1
1,0.2677777777777778,8.537043798164934e-05,900,233.23149339882605,0.88,0
7.333333333333333,0.5151515151515151,1.4995313964386129e-05,64,31.242640687119284,0.671875,0
1.5,0.4960552268244576,0.00018361256083750506,997,260.12489168102786,0.7171514543630892,1
1,0.21450617283950618,0.00021403035003210455,1296,355.9360748630709,0.9066358024691358,0
1.4615384615384615,0.12550607287449392,5.611882650308142e-05,246,84.21320343559643,0.943089430894309,0
4,0,0.00015882739999546208,714,267.4680374315355,0.836,1
1.4615384615384615,0.3360323886639676,5.611882650308142e-05,246,78.62741699796952,0.8252032520325203,1
1.0833333333333333,0.3938746438746439,0.0002542327765442378,1403,438.38582233137674,0.8232359230220955,1
1.0689655172413792,0.25917686318131256,8.52755819394475e-05,899,234.63961030678928,0.8743047830923248,0
1.25,0.85,4.544034534662464e-06,16,7.035533905932738,0.6875,1
1.0285714285714285,0.2261904761904762,0.00020808506253121276,1260,346.86500705120545,0.9047619047619048,0
2.6363636363636362,0.48589341692789967,3.02590774623846e-05,318,118.00609665440987,0.7955974842767296,1
1.5,0.336734693877551,6.679730765953822e-05,292,99.2193000900063,0.8253424657534246,1
1.4,0.8285714285714286,3.319961477064141e-06,33,23.27817459305202,0.6666666666666666,1
2.6666666666666665,0.42833333333333334,9.908812501486322e-05,597,208.76955262170048,0.7822445561139029,1
1.25,0.85,4.544034534662464e-06,20,11.207106781186548,0.75,1
2.1818181818181817,0.5833333333333334,2.5041995141283806e-05,264,121.2193000900063,0.7348484848484849,1
1.0333333333333334,0.3688172043010753,0.00021129760586180454,930,279.8589103967956,0.8419354838709677,0
3.8333333333333335,0.30434782608695654,3.1353838289171e-05,136,67.31370849898477,0.8529411764705882,0
1.8333333333333333,0.6515151515151515,2.5041995141283806e-05,264,119.80508652763321,0.7348484848484849,1
3.142857142857143,0.564935064935065,1.460783049908222e-05,152,70.00609665440987,0.75,1
1,0.234375,1.056940000158541e-05,64,40.31370849898476,0.875,0
1,0.234375,1.056940000158541e-05,64,37.65685424949238,0.890625,0
1.9166666666666667,0.6195652173913043,2.6180267647705797e-05,276,129.80508652763322,0.7355072463768116,1
1.3333333333333333,1,1.1382725064219912e-06,8,3.414213562373095,0.625,1
1.4642857142857142,0.4930313588850174,0.0001895886125284383,1148,403.24978336205567,0.759581881533101,1
2.2,0.2318181818181818,4.99843798812871e-05,220,92.62741699796952,0.8954545454545455,0
2.3333333333333335,0.3244047619047619,3.1871630179815754e-05,336,133.5269119345812,0.8690476190476191,1
1,0.21604938271604937,0.00021403035003210455,1296,356.6223663640862,0.9097222222222222,0
3,0.6666666666666666,3.4148175192659735e-05,360,162.91168824543144,0.7388888888888889,1
1.0625,0.17279411764705882,6.17988696714095e-05,272,80.72792206135784,0.9375,0
1.0285714285714285,0.22063492063492063,0.00020808506253121276,1260,362.79393923934,0.8944444444444445,0
2.230769230769231,0.5384615384615384,3.576072791009089e-05,377,156.8050865276332,0.7506631299734748,1
1.0333333333333334,0.3580645161290323,0.00021129760586180454,930,269.7167747730646,0.8516129032258064,0
1,0.234375,1.056940000158541e-05,64,38.242640687119284,0.90625,0
2,0.43388429752066116,2.295516221284349e-05,241,89.04163056034261,0.7925311203319502,1
3.375,0.26851851851851855,4.907557297435461e-05,212,90.17766952966369,0.8962264150943396,0
1.4444444444444444,0.6286799620132953,0.00019067458240817832,1053,325.75840533340727,0.6486229819563153,1
1.0344827586206897,0.27011494252873564,8.252475671559436e-05,870,222.3319984622144,0.8781609195402299,0
1.0689655172413792,0.26140155728587317,8.52755819394475e-05,899,229.4030662740799,0.8743047830923248,0
1,0.2644444444444444,8.537043798164934e-05,900,243.88834764831844,0.8755555555555555,0
1.6153846153846154,0.29304029304029305,6.202607139814263e-05,272,84.18376618407356,0.8566176470588235,1
2,0.5520833333333334,2.7318540154127788e-05,288,132.976659402887,0.7395833333333334,1
1.4285714285714286,0.35714285714285715,6.361648348527449e-05,280,108.11879502661796,0.8642857142857143,1
1,0.234375,1.056940000158541e-05,64,43.86396103067893,0.890625,0
11,0.7272727272727273,9.99687597625742e-06,42,14,0.40476190476190477,0
1,0.36777777777777776,0.00020448155405981084,900,222.22539674441617,0.8288888888888889,0
1.0263157894736843,0.08771929824561403,0.00014057665454311592,1482,304.8944443027283,0.9595141700404858,0
1.6153846153846154,0.32967032967032966,6.202607139814263e-05,273,101.39087296526012,0.8644688644688645,1
1.7692307692307692,0.5418060200668896,2.8361956618347946e-05,299,125.63351365237939,0.745819397993311,1
1.5,0.30612244897959184,6.679730765953822e-05,294,83.31980515339464,0.8163265306122449,1
1.0333333333333334,0.36236559139784946,0.00021129760586180454,930,287.1370849898476,0.8354838709677419,0
1.4285714285714286,0.35,6.361648348527449e-05,278,92.66904755831214,0.8237410071942446,1
1.5555555555555556,0.5634920634920635,0.0002053418579780382,1134,425.770598642227,0.7768959435626103,1
1,0.2699167657550535,7.977393149174121e-05,841,217.19595949289334,0.8668252080856124,0
1,0.3485952133194589,0.00021834085939053137,961,277.7167747730646,0.8335067637877211,0
10,1,9.088069069324928e-06,38,11.449747468305832,0.3684210526315789,1
1.5384615384615385,0.4076923076923077,5.9072448950612024e-05,259,101.01219330881975,0.7992277992277992,1
1,0.2632183908045977,8.252475671559436e-05,870,217.67514421272202,0.8942528735632184,0
1.5205479452054795,0.13501172405281994,0.001841015591718497,8019,760.2558800164657,0.9191919191919192,0
